Link,Unnamed: 0
http://www.bloodhorse.com,8
http://www.racingaustralia.horse,9
http://www.anantara.com,10
http://www.thehorse.com,11
http://www.racingnsw.com.au,12
http://www.pedigreequery.com,13
http://www.gulfstreampark.com,14
http://www.harper-adams.ac.uk,15
http://www.ustrotting.com,16
http://www.keeneland.com,17
http://www.horseforum.com,18
http://www.thoroughbredvillage.com.au,19
http://www.eurodressage.com,20
http://www.aqha.com,21
http://www.hollywoodcasinocharlestown.com,22
http://www.standardbredcanada.ca,23
http://www.santaanita.com,24
http://www.weaverleather.com,25
http://www.horsetalk.co.nz,26
http://www.usef.org,27
http://www.australianturfclub.com.au,28
http://www.thejockeyclub.co.uk,29
http://www.equisearch.com,30
http://www.ascot.co.uk,31
http://www.sportingpost.co.za,32
http://www.britishhorseracing.com,33
http://www.breederscup.com,34
http://www.harness.org.au,35
http://www.sprucemeadows.com,36
http://www.useventing.com,37
http://www.churchilldowns.com,38
http://www.racingqueensland.com.au,39
http://www.gleneagles.com,40
http://www.parelli.com,41
http://www.secretariat.com,42
http://www.delawarepark.com,43
http://www.barrelhorseworld.com,44
http://www.kentuckyderby.com,45
http://www.arlingtonpark.com,46
http://www.westernfairdistrict.com,47
http://www.horseweb.com,48
http://www.hannoveraner.com,49
http://www.teamusa.org,0
http://www.olympic.org,1
http://www.isu.org,2
http://www.olympicchannel.com,3
http://www.skatecanada.ca,4
http://www.usagym.org,5
http://www.worldarchery.org,6
http://www.wembleystadium.com,7
http://www.wada-ama.org,8
http://www.usada.org,9
http://www.nbcolympics.com,10
http://www.parkcitymountain.com,11
http://www.ssearena.co.uk,12
http://www.excel.london,13
http://www.curling.ca,14
http://www.lords.org,15
http://www.cypressmountain.com,16
http://www.deervalley.com,17
http://www.olympic.ca,18
http://www.aroundtherings.com,19
http://www.rogersarena.com,20
http://www.aiba.org,21
http://www.fisu.net,22
http://www.gymnastics.org.au,23
http://www.ibsf.org,24
http://www.seniorgames.net,25
http://www.snowbasin.com,26
http://www.vancouverconventioncentre.com,27
http://www.colimdo.org,28
http://www.shooting-russia.ru,29
http://www.usfencing.org,30
http://www.sport.nl,31
http://www.teamgb.com,32
http://www.tpenoc.net,33
http://www.richmondoval.ca,34
http://www.usashooting.org,35
http://www.olympic.ind.in,36
http://www.en.olympic.cn,37
http://www.mastersgames.com.au,38
http://www.ocasia.org,39
http://www.olimpiyatkomitesi.org.tr,40
http://www.olympics.com.au,41
http://www.olympic.sk,42
http://www.thecgf.com,43
http://www.bcplace.com,44
http://www.sascoc.co.za,45
http://www.gowhitewater.co.uk,46
http://www.rio2016.fivb.com,47
http://www.hkolympic.org,48
http://www.olympic.org.bb,49
http://www.espn.com,0
http://www.mpora.com,1
http://www.americanparkour.com,2
http://www.campwoodward.com,3
http://www.blincmagazine.com,4
http://www.parkourgenerations.com,5
http://www.extreme.com,6
http://www.bungee.com,7
http://www.bungee.ca,8
http://www.ukbungee.co.uk,9
http://www.base-jumping.eu,10
http://www.hydroracer.net,11
http://www.sandmasterpark.com,12
http://www.extremeprosports.com,13
http://www.redbullcrashedice.com,14
http://www.sfparkour.com,15
http://www.bungee.ie,16
http://www.kiiking.ee,17
http://www.australianbaseassociation.com,18
http://www.ekstremsportveko.com,19
http://www.parkourtrain.net,20
http://www.parkour.asn.au,21
http://www.extremesportsx.com,22
http://www.kltowerjump.com,23
http://www.proboards.com,24
http://www.airabovewater.com,25
http://www.mountainboarding.co.uk,26
http://www.atbauk.org,27
http://www.auldovertheroad.com,28
http://www.basejumping.co.uk,29
http://www.birthdaychallenge.com,30
http://www.x-karma.com,31
http://www.californiabungee.com,32
http://www.dennisohlsen.com,33
http://www.dirtheads.com,34
http://www.doctordanger.com,35
http://www.fastlanerocketluge.com,36
http://www.goprovideo.com,37
http://www.hardcoretrampboard.tripod.com,38
http://www.igsaworldcup.com,39
http://www.keatonstreetstunts.co.uk,40
http://www.kiell.com,41
http://www.lugeforce.tripod.com,42
http://www.mountainboarding.uk.com,43
http://www.overtheedgeproductions.ca,44
http://www.parkour-club.blogspot.co.uk,45
http://www.parkour-online.com,46
http://www.pkcali.com,47
http://www.remolition.com,48
http://www.ripboard.com,49
http://www.yahoo.com,0
